gene_name,gene_id,mean_normal_tissue,se_normal_tissue,mean_TCGA_BRCA_tumor,se_TCGA_BRCA_tumor
LINC01538,ENSG00000266952.1,0.001287146,4.12E-04,0.135552652,0.028690653
RP11-762J3.1,ENSG00000275448.1,0,0,0,0
AC007948.1,ENSG00000263863.1,7.93E-04,7.93E-04,0.001829924,0.000795631
AC007631.1,ENSG00000264131.1,0,0,0.006959186,0.006160459
LINC01916,ENSG00000264232.1,0.010671242,0.002318789,0.003481629,0.002001639
RP11-775G23.1,ENSG00000265217.1,0.002029847,5.52E-04,0,0
CDH7,ENSG00000081138.13,0.023091285,0.002686927,0.532691572,0.065374969
RP11-389J22.1,ENSG00000263720.1,2.49E-04,1.76E-04,0,0
RP11-389J22.3,ENSG00000263622.1,0,0,0,0
PRPF19P1,ENSG00000264685.1,4.07E-04,3.21E-04,0.005289015,0.001613169
CDH19,ENSG00000071991.8,2.518367974,0.140101137,1.638310606,0.284236787
RNU6-1037P,ENSG00000238680.1,0,0,0.009575947,0.006299208
MIR5011,ENSG00000263354.1,0,0,0.005182008,0.004332147
RPL31P9,ENSG00000264054.1,0,0,0.004381345,0.00168137
RP11-563H6.1,ENSG00000265936.1,0.334049237,0.02122222,0,0
CTD-2541J13.1,ENSG00000260578.1,0.960982135,0.027293459,0,0
DSEL,ENSG00000171451.13,5.500527233,0.109231459,3.83967803,0.253210741
RP11-29O13.1,ENSG00000264040.1,0.003734205,0.001663582,0,0
RP11-28O3.2,ENSG00000263594.1,0.004691503,0.001778956,0,0
RP11-28O3.1,ENSG00000265472.1,0.007103486,0.00261164,0,0
RP11-638L3.4,ENSG00000264104.1,0.002608932,5.62E-04,0,0
LINC01903,ENSG00000265555.1,0.002563181,5.65E-04,0.004305682,0.001101679
RP11-638L3.2,ENSG00000265240.1,0.003511765,8.45E-04,0,0
RP11-638L3.1,ENSG00000265533.1,0.026314379,0.001742076,0,0
RP11-659F24.1,ENSG00000264634.1,0.009784314,0.002058711,0,0
RP11-526H11.1,ENSG00000264869.1,0.003191939,0.001346975,0,0
LINC01912,ENSG00000264699.1,0.006553813,0.003931655,0.005455682,0.002900974
RP11-421N8.1,ENSG00000260747.1,0.287683442,0.0120296,0,0
RP11-128D14.1,ENSG00000265425.1,0.002090196,9.87E-04,0,0
AKR1B10P2,ENSG00000263355.1,7.02E-04,3.31E-04,0.002480777,0.00095866
RP11-585K6.2,ENSG00000264697.1,5.23E-04,5.23E-04,0,0
TMX3,ENSG00000166479.9,22.2904793,0.275421048,26.87150426,0.367826213
CCDC102B,ENSG00000150636.17,3.087225054,0.107825875,2.591683996,0.044337981
RP11-734B5.2,ENSG00000276092.1,0.06730915,0.008189421,0,0
RP11-106E15.1,ENSG00000263637.1,0.016417211,0.004144357,0,0
RNU6-39P,ENSG00000207072.1,0.030750763,0.005901228,0.190175947,0.041198835
SDHCP1,ENSG00000264444.1,0.030815904,0.004520889,0.034364489,0.009295594
RP11-861L17.3,ENSG00000264472.4,0.082475163,0.006109646,0,0
RP11-861L17.4,ENSG00000273584.1,0.259477342,0.013778629,0,0
RP11-861L17.2,ENSG00000264236.1,0.034043573,0.003499908,0,0
RP11-674P19.2,ENSG00000264705.1,0.166025054,0.008268757,0,0
RP11-17E3.1,ENSG00000278532.1,0.025135512,0.004146363,0,0
DOK6,ENSG00000206052.10,0.706994771,0.022419344,1.031033996,0.043687515
RP11-465I4.3,ENSG00000264845.2,0.00447146,0.001633601,0,0
RP11-465I4.2,ENSG00000265643.1,0.017381917,0.002452681,0,0
RP11-543H23.1,ENSG00000279221.1,0.018916993,0.00135437,0,0
RP11-543H23.2,ENSG00000266840.1,0.010462092,0.002045878,0,0
CD226,ENSG00000150637.8,0.299120261,0.009885659,0.951950852,0.030593739
RTTN,ENSG00000176225.13,4.129763181,0.076668049,2.804529451,0.060390018
SOCS6,ENSG00000170677.5,11.02695861,0.190100775,33.87354811,0.706102557
LINC01909,ENSG00000266258.1,0.580069935,0.018493617,1.672063352,0.052815565
RP11-484N16.1,ENSG00000266304.1,0.021961438,0.003210987,0,0
LINC01910,ENSG00000266278.1,0.023869281,0.002147221,0.200804451,0.036204678
LARP7P3,ENSG00000265698.1,0.002667102,0.001054519,0.004603409,0.001653524
RPS2P6,ENSG00000214255.5,0.03181024,0.002792465,0.114930019,0.00526286
RP11-644A7.2,ENSG00000278971.1,0.02193573,0.002246889,0,0
RN7SL795P,ENSG00000239748.3,0,0,0.126603693,0.047605291
GTSCR1,ENSG00000263417.4,0.005588235,0.001933759,0.23401572,0.022520967
RP11-384E22.1,ENSG00000265781.1,0.005339216,0.003370383,0,0
RP11-529J17.1,ENSG00000265639.1,0.006596732,0.001495997,0,0
RP11-47G4.2,ENSG00000265484.1,0.008915904,0.001884843,0,0
RP11-47G4.1,ENSG00000263733.1,0.016642702,0.002531626,0,0
LINC01541,ENSG00000260676.5,0.026546405,0.004490619,0.011307386,0.002495371
RP11-752P2.1,ENSG00000264388.1,0.008350327,0.00302066,0,0
RP11-752P2.2,ENSG00000265946.1,0.00585098,0.001688039,0,0
LINC01899,ENSG00000265352.1,0.018211765,0.002343341,0.036527652,0.008301905
RP11-723G8.1,ENSG00000260457.2,0.009379303,0.002153991,0,0
RP11-736G13.1,ENSG00000265995.1,0.004046623,0.001665075,0,0
RP11-736G13.2,ENSG00000271313.1,5.39E-04,5.39E-04,0,0
CBLN2,ENSG00000141668.9,0.090430065,0.016587154,12.22755246,1.490842935
HNRNPA1P11,ENSG00000264315.1,0.005205229,9.05E-04,0.040595739,0.011813441
NETO1,ENSG00000166342.18,0.713710893,0.04752888,0.504603409,0.031550575
RP11-713C5.1,ENSG00000265579.1,0.62051939,0.043640255,0,0
RNA5SP460,ENSG00000252598.1,0.025055338,0.005585439,0.04018892,0.005928687
MIR548AV,ENSG00000263750.1,0,0,0.011134943,0.005292877
RP11-676J15.1,ENSG00000263958.1,0.183416122,0.013294733,0,0
RP11-169F17.1,ENSG00000263711.5,0.070589107,0.007610445,0,0
CTD-2354A18.1,ENSG00000261780.2,0.07783878,0.005145996,0,0
RP11-126K15.1,ENSG00000265380.1,0.053897168,0.008240379,0,0
RN7SL401P,ENSG00000241866.3,0.001197603,7.38E-04,0.101415341,0.079988497
RP11-25L3.3,ENSG00000263655.1,0.021664706,0.003357725,0,0
RP11-25L3.1,ENSG00000278902.1,0.021728105,0.003769502,0,0
FBXO15,ENSG00000141665.11,0.325456209,0.012361637,1.341994318,0.042323589
TIMM21,ENSG00000075336.11,8.66856427,0.095163096,13.34414195,0.165010554
RP11-669I1.1,ENSG00000260569.2,0.002496296,6.80E-04,0,0
RN7SL551P,ENSG00000243856.3,0.004778431,0.001529517,0.123939015,0.04516963
CYB5A,ENSG00000166347.18,79.0175817,2.252374353,49.23518437,1.108767978
C18orf63,ENSG00000206043.6,0.020321133,0.002693504,0.035033333,0.01313264
FAUP1,ENSG00000235297.3,2.514858606,0.06678738,2.045707955,0.065279015
LINC01922,ENSG00000259779.1,9.40E-04,2.65E-04,0.00420767,0.000814471
FAM69C,ENSG00000187773.8,0.289784314,0.013754959,0,0
CNDP2,ENSG00000133313.14,38.14272331,0.564048956,65.93471638,0.922939873
RP11-231E4.5,ENSG00000276934.1,0.831572767,0.031186993,0,0
CNDP1,ENSG00000150656.14,0.140464924,0.005900779,0.128724337,0.010563475
RP11-231E4.3,ENSG00000264340.1,0.009415251,0.002388273,0,0
LINC00909,ENSG00000264247.1,7.461422658,0.118859481,7.140365057,0.105734351
ZNF407,ENSG00000215421.9,4.093331155,0.059151469,5.876889015,0.126149185
RP11-405M12.3,ENSG00000278607.1,1.350652941,0.088797646,0,0
RP11-405M12.4,ENSG00000273669.1,0.687588453,0.023031172,0,0
Clostridiales-1,ENSG00000283452.1,0.010462963,0.002731311,0,0
RP11-405M12.2,ENSG00000278911.1,0.00552244,8.46E-04,0,0
ZADH2,ENSG00000180011.6,15.4811329,0.204119963,22.42975587,0.450662496
TSHZ1,ENSG00000179981.9,22.49896078,0.311347823,16.42856544,0.443834657
RP11-321M21.4,ENSG00000276993.1,0.060204139,0.006082391,0,0
RP11-321M21.3,ENSG00000264116.4,0.013001525,0.001988231,0,0
SMIM21,ENSG00000206026.7,0.014852723,0.001287246,0.008889583,0.0009805
RP11-321M21.1,ENSG00000266774.1,0.008140523,0.002277844,0,0
LINC01898,ENSG00000261194.1,0.01269085,0.003834661,0.002801799,0.001045975
RP11-173L6.1,ENSG00000266460.1,2.15E-04,2.15E-04,0,0
RP11-1O2.2,ENSG00000275827.1,0,0,0,0
RP11-357H3.1,ENSG00000264108.1,0.003193028,0.001427401,0,0
RP11-1O2.1,ENSG00000263547.1,0.004857516,8.50E-04,0,0
RP11-94B19.6,ENSG00000266743.1,0.078516776,0.008578337,0,0
LINC01893,ENSG00000264260.1,0.002847277,8.63E-04,0.038230682,0.004295111
RP11-94B19.5,ENSG00000264595.1,0.012344662,0.001975941,0,0
RP11-94B19.2,ENSG00000266014.1,0.012515468,0.002563854,0,0
RP11-94B19.7,ENSG00000265717.1,0.036287582,0.004657876,0,0
RP11-94B19.3,ENSG00000264212.1,0.004754031,0.001161636,0,0
RP11-94B19.4,ENSG00000266614.1,0.012717865,0.002558971,0,0
ZNF516,ENSG00000101493.10,13.10012418,0.286268632,13.39551127,0.321261909
RP11-504I13.3,ENSG00000263982.1,0.585521569,0.022157868,0,0
RP11-504I13.2,ENSG00000280205.1,0.043311547,0.003314944,0,0
RP11-17M16.2,ENSG00000265778.2,0.961652505,0.022023439,0,0
C18orf65,ENSG00000275763.3,0.226908061,0.007879687,0,0
LINC00908,ENSG00000263812.5,0.902115468,0.039432988,0,0
LINC00683,ENSG00000266256.1,0.148181917,0.006096057,0.357643371,0.014722478
LINC01927,ENSG00000266312.1,0.057245969,0.007047909,0.025477746,0.001856475
LINC01879,ENSG00000276397.1,0.002348584,4.36E-04,0.163551326,0.017970804
ARL2BPP1,ENSG00000265934.1,0.001953377,7.55E-04,0.005985133,0.001305294
CCND3P2,ENSG00000265836.1,0.001165795,5.17E-04,0.002469413,0.000732427
AC139085.2,ENSG00000265626.1,0.099672767,0.009470424,0,0
RP11-162A12.2,ENSG00000264278.1,2.151949237,0.045829181,0,0
RNU6-346P,ENSG00000252097.1,0.019556645,0.005127237,0.236322348,0.026941686
RP11-162A12.4,ENSG00000278107.1,2.083535076,0.046266057,0,0
ZNF236,ENSG00000130856.15,5.353594771,0.082938658,6.811827083,0.115238918
RPL26P35,ENSG00000244229.1,0.09924488,0.007727009,0.415495833,0.083641366
Metazoa_SRP,ENSG00000275355.1,0.016843791,0.003238928,0.879588636,0.03444896
RP11-162A12.3,ENSG00000265261.1,0.038673203,0.002547479,0,0
RP11-862L9.3,ENSG00000266844.1,0.071579303,0.004378029,0,0
MBP,ENSG00000197971.14,7.57251939,0.366959803,6.352549242,0.148359699
RP11-862L9.2,ENSG00000279811.1,0.083935076,0.004343445,0,0
RP11-4B16.3,ENSG00000275178.1,0.326793028,0.02073514,0,0
RP11-4B16.1,ENSG00000279433.1,0.188835948,0.008894362,0,0
RP11-4B16.4,ENSG00000278330.1,1.007840305,0.04030423,0,0
RP11-751H17.1,ENSG00000265844.1,0.012502832,0.001852944,0,0
GALR1,ENSG00000166573.5,0.163342266,0.008701473,0.021114962,0.003116141
RP11-176N18.2,ENSG00000264015.1,0.035663181,0.00437525,0,0
SNORA25,ENSG00000199392.1,0.006633769,0.002206419,0,0
BDP1P,ENSG00000264736.1,0.00915098,0.001226306,0.012377841,0.001858075
RP11-63N3.1,ENSG00000264693.1,0.012726797,0.001836867,0,0
RP11-63N3.2,ENSG00000271702.1,9.26E-04,5.42E-04,0,0
RNA5SP461,ENSG00000252260.1,6.69E-04,6.69E-04,0.006231818,0.003567529
LINC01029,ENSG00000265843.2,0.004201961,0.001009855,0.011777462,0.00877242
RP11-671C19.2,ENSG00000264334.1,0.001598039,5.93E-04,0,0
RNU6-655P,ENSG00000199728.1,0,0,0.006869981,0.004510201
RP11-100K18.1,ENSG00000266213.1,0.001109586,3.83E-04,0,0
RP11-451L19.1,ENSG00000265644.1,0.001094989,9.31E-04,0,0
RP11-123I22.1,ENSG00000265378.1,0,0,0,0
Y_RNA,ENSG00000201723.2,0.004401961,0.002216291,0.306436174,0.081552032
RP11-715C4.1,ENSG00000266273.1,0.003439434,0.001675324,0,0
CTD-2382H12.2,ENSG00000266586.1,0.002053377,0.001280452,0,0
CTD-2382H12.1,ENSG00000265101.1,0.001117429,6.13E-04,0,0
LINC01896,ENSG00000263146.2,0.029389325,0.009099563,0.077252746,0.018777211
SALL3,ENSG00000256463.8,0.014324183,0.00309327,0.104412216,0.017911259
ATP9B,ENSG00000166377.19,8.611511983,0.128660852,6.02216411,0.095785291
RP11-849I19.2,ENSG00000279416.1,0.037364052,0.003366827,0,0
CTD-2286N8.2,ENSG00000267655.1,1.144075381,0.026313709,0,0
CTD-2286N8.1,ENSG00000279474.1,0.035408061,0.002887719,0,0
RP11-800A18.4,ENSG00000267015.1,0.128530937,0.00832856,0,0
RP11-800A18.3,ENSG00000279077.1,0.237980174,0.010451235,0,0
NFATC1,ENSG00000131196.17,10.26703268,0.195382625,8.740482481,0.198380681
RP11-196B3.1,ENSG00000279637.1,0.082895207,0.006512124,0,0
RP11-196B3.3,ENSG00000275186.1,0.361538126,0.025991095,0,0
RP11-196B3.2,ENSG00000279981.1,0.067113943,0.00410555,0,0
RP11-196B3.4,ENSG00000279397.1,0.135949455,0.010715934,0,0
RP11-567M16.1,ENSG00000267287.1,0.690145098,0.046509499,0,0
RP11-567M16.2,ENSG00000267409.1,0.056084749,0.00544229,0,0
RP11-567M16.3,ENSG00000178412.4,0.042603704,0.002639041,0,0
RP11-567M16.6,ENSG00000274828.1,8.129137255,0.167311543,0,0
CTDP1,ENSG00000060069.16,10.79332026,0.137446312,18.38444792,0.242108095
RP11-567M16.5,ENSG00000266901.1,0.022639216,0.002890008,0,0
RP11-154H12.2,ENSG00000266924.1,0.015675817,0.002215474,0,0
RP11-154H12.3,ENSG00000267780.2,0.037798039,0.004214132,0,0
KCNG2,ENSG00000178342.4,0.268919826,0.011808208,0.352921402,0.01930634
RP11-248M19.1,ENSG00000278075.1,0.594258388,0.02178144,0,0
PQLC1,ENSG00000122490.18,62.83348584,1.873349918,0,0
HSBP1L1,ENSG00000226742.3,33.31801961,0.717008168,27.8082572,0.45546125
TXNL4A,ENSG00000141759.14,16.51102179,0.201288526,40.10576259,0.546671107
RBFA,ENSG00000101546.12,33.33518519,0.325470987,5.593914773,0.078028028
RBFADN,ENSG00000261126.7,1.20151024,0.044414097,0.482056723,0.019362015
SLC25A6P4,ENSG00000266909.1,0.231021569,0.013238143,0.252170549,0.011295007
RP11-795F19.5,ENSG00000267127.7,0.798737037,0.036078238,0,0
ADNP2,ENSG00000101544.8,13.98915251,0.188004806,25.23309754,0.372707502
PARD6G-AS1,ENSG00000267270.5,0.92152244,0.031946067,2.922683239,0.091787142
PARD6G,ENSG00000178184.15,7.65530719,0.22209714,10.2684785,0.225401912
AC139100.4,ENSG00000278000.1,1.850392375,0.062723304,0,0
AC139100.3,ENSG00000267251.2,0.407139869,0.019996782,0,0
WASH5P,ENSG00000282458.1,1.351605447,0.043000972,0.283281061,0.008166943
AC008993.2,ENSG00000282542.1,0.055459477,0.004441665,0.004434564,0.000809943
LLNLR-222A1.1,ENSG00000282798.1,0.00321939,6.68E-04,0,0
AC008993.3,ENSG00000282807.3,0.002860784,7.50E-04,0.000441098,0.000199051
FAM138F,ENSG00000282591.1,0.003340959,5.06E-04,0.000920455,0.0002555
OR4G3P,ENSG00000282137.1,0.0022878,4.79E-04,0.000412216,0.000220493
OR4G1P,ENSG00000267310.1,0.003252723,6.20E-04,0.005045928,0.003714929
OR4F17,ENSG00000176695.6,0.004438562,7.97E-04,0.001647254,0.000485949
WBP1LP11,ENSG00000267792.1,0.003872549,0.001012703,0.000304545,0.000304545
OR4F8P,ENSG00000266971.1,0.002099782,4.44E-04,6.00E-05,6.00E-05
AC092192.1,ENSG00000282535.1,0.001249455,3.85E-04,0.000284848,0.000149649
SEPT14P19,ENSG00000281379.2,0.007033333,0.00121787,0,0
CICP19,ENSG00000282059.1,0.012060349,0.002546723,0.001270549,0.000173337
LLNLF-173C4.2,ENSG00000282416.1,0.086232898,0.008252898,0,0
LLNLF-173C4.1,ENSG00000282051.1,0.234003486,0.013531985,0,0
LINC01002,ENSG00000282508.1,0.845964706,0.023908384,0.527404451,0.011241499
RNU6-1076P,ENSG00000222329.1,0.002133769,0.001563701,0.00053911,0.00053911
CTD-3113P16.11,ENSG00000282393.1,0.213208061,0.00639805,0,0
PLPP2,ENSG00000141934.9,37.45171895,1.726415348,47.48473182,0.861925766
MIER2,ENSG00000105556.11,11.4796122,0.144196209,8.030385606,0.089590027
THEG,ENSG00000105549.10,0.089258824,0.012270015,0.744517519,0.047980544
AC010641.1,ENSG00000267443.2,0.067178214,0.005976261,0.033250473,0.003332333
C2CD4C,ENSG00000183186.7,5.623870806,0.176052486,1.746856534,0.115821155
SHC2,ENSG00000129946.10,52.65694989,1.056754325,18.63264242,0.55136514
RNA5SP462,ENSG00000252539.1,0.131856863,0.01553668,0.431587027,0.043789026
ODF3L2,ENSG00000181781.9,0.657482789,0.021415383,0.307442803,0.054076025
MADCAM1,ENSG00000099866.14,1.311974074,0.186818306,0.589421591,0.029387172
AC005775.2,ENSG00000266933.2,0.748482135,0.02372667,0,0
TPGS1,ENSG00000141933.9,21.12823965,0.376932785,1.780988258,0.055751711
CDC34,ENSG00000099804.8,64.07895425,0.743320965,74.78707102,1.155295786
GZMM,ENSG00000197540.7,1.995089325,0.077289547,6.620325473,0.33779716
AC009005.2,ENSG00000267751.5,0.875553595,0.028304799,0,0
BSG,ENSG00000172270.18,393.5701525,5.756545288,482.3874251,6.748095604
HCN2,ENSG00000099822.2,0.266041176,0.01069223,1.93488267,0.141416043
AC005559.3,ENSG00000267036.2,0.024837908,0.002908523,0,0
POLRMT,ENSG00000099821.13,33.63899782,0.448446723,28.05370085,0.373781891
AC004449.6,ENSG00000261204.1,0.300502397,0.015640011,0,0
FGF22,ENSG00000070388.11,1.19368976,0.043954821,0.248145739,0.010929996
RNF126,ENSG00000070423.17,50.96980392,0.684667727,26.76980388,0.382205473
AC004156.3,ENSG00000267666.2,0.219154248,0.006744698,0,0
FSTL3,ENSG00000070404.9,80.28106754,2.470036347,29.63786723,0.695933141
PRSS57,ENSG00000185198.11,0.213600654,0.010319665,0.130748106,0.012509967
RPS2P52,ENSG00000213726.5,0.022123094,0.002369379,0.050538826,0.002698545
PALM,ENSG00000099864.17,79.63911547,1.537724102,25.10575824,0.548944172
MISP,ENSG00000099812.8,1.525838126,0.32117269,55.13544706,1.619767416
AC006273.4,ENSG00000272473.1,0.74836841,0.025567714,0,0
LINC01836,ENSG00000267530.2,2.552323965,0.118991392,3.073506439,0.123027817
PTBP1,ENSG00000011304.19,155.4208279,1.744427398,139.2931383,1.170823194
MIR4745,ENSG00000284361.1,0.026314161,0.006696015,0,0
PLPPR3,ENSG00000129951.18,3.861029194,0.302161177,11.86830691,0.640739529
AZU1,ENSG00000172232.9,2.335632898,0.131571689,2.514214394,0.170780932
PRTN3,ENSG00000196415.9,0.766813725,0.052022477,1.057086837,0.088207994
ELANE,ENSG00000197561.6,6.394060784,0.240306544,0.379037121,0.022651444
CFD,ENSG00000197766.7,1408.072789,41.33698787,98.87396619,7.189430139
MED16,ENSG00000175221.14,38.89244009,0.547785097,48.17443324,0.667188625
RNU6-9,ENSG00000207507.1,0.370344662,0.041132547,0.484038636,0.088643042
R3HDM4,ENSG00000198858.9,61.62259259,1.106124839,102.7273293,1.139053469
KISS1R,ENSG00000116014.9,0.165450109,0.015383902,3.005608996,0.212029943
ARID3A,ENSG00000116017.10,4.089914161,0.078910641,6.253746117,0.108085107
AC005391.2,ENSG00000267159.2,0.067543573,0.008351471,0,0
LLNLR-260G6.1,ENSG00000275162.1,0.153169281,0.009111243,0,0
WDR18,ENSG00000065268.10,29.65496732,0.443430104,47.66518352,0.788071722
LLNLR-284B4.2,ENSG00000266990.1,0.015355556,0.001803943,0,0
GRIN3B,ENSG00000116032.5,0.920425272,0.030342962,0.268229072,0.014643664
TMEM259,ENSG00000182087.12,193.878976,2.347288392,58.06531222,0.794113332
LLNLR-284B4.1,ENSG00000274177.1,0,0,0,0
RNU6-2,ENSG00000207357.1,0.664608497,0.049924836,1.40275142,0.233412554
CNN2,ENSG00000064666.14,111.488061,2.147390002,123.932963,2.097821694
ABCA7,ENSG00000064687.12,10.7697342,0.263164155,7.592112879,0.145338379
ARHGAP45,ENSG00000180448.10,12.40127015,0.243930331,20.78741203,0.47853767
POLR2E,ENSG00000099817.11,107.7172767,1.566204697,80.42418097,0.980665813
GPX4,ENSG00000167468.16,552.0263834,11.42199238,444.0523459,7.123595103
SBNO2,ENSG00000064932.15,68.86180828,1.695855834,50.83686894,0.771999987
STK11,ENSG00000118046.14,29.02969499,0.32725368,22.50636241,0.326645727
HMGB2P1,ENSG00000267736.2,0.15428366,0.010101215,0.395834375,0.014713885
CBARP,ENSG00000099625.12,1.104969717,0.092639393,0.897042898,0.025280647
AC004221.2,ENSG00000267778.1,0.093949455,0.007276032,0,0
ATP5D,ENSG00000099624.7,145.7811329,1.642843074,0,0
MIDN,ENSG00000167470.12,76.68705882,1.550741815,104.1024257,1.540063187
CIRBP,ENSG00000099622.13,216.4411329,3.746784229,159.7600241,2.735581329
CIRBP-AS1,ENSG00000267493.3,3.067189107,0.060240082,2.910051989,0.064470287
C19orf24,ENSG00000228300.13,29.52361656,0.468432682,0,0
EFNA2,ENSG00000099617.3,0.097842919,0.055511982,0.642182292,0.049213379
RPS15P9,ENSG00000240846.2,0.082822658,0.005905882,0.086096212,0.008405564
AC005330.2,ENSG00000267372.2,0.200759041,0.010346981,0,0
MUM1,ENSG00000160953.15,29.67625926,0.424646419,0,0
AC004623.3,ENSG00000279488.1,10.40456645,0.259331632,0,0
NDUFS7,ENSG00000115286.19,32.96189542,0.384945417,2.330963163,0.037409034
LLNLR-307A6.1,ENSG00000280486.1,1.476930501,0.038520887,0,0
AC005329.7,ENSG00000248015.6,1.962458388,0.046436055,0,0
GAMT,ENSG00000130005.12,14.89822876,0.434036998,47.84213977,1.31120626
DAZAP1,ENSG00000071626.16,78.81023965,0.83317426,38.84854441,0.40409434
RPS15,ENSG00000115268.9,727.1679739,11.48230303,420.1564923,7.298264304
CTB-25B13.5,ENSG00000268798.1,1.019603704,0.025408985,0,0
APC2,ENSG00000115266.11,0.220299346,0.006171842,0.758209564,0.020906399
CTB-25B13.12,ENSG00000267317.2,8.956305011,0.150573884,0,0
C19orf25,ENSG00000119559.15,10.6622963,0.190350345,18.19413324,0.274560779
PCSK4,ENSG00000115257.15,4.151337473,0.168049269,5.371697633,0.173479355
REEP6,ENSG00000115255.10,35.03742484,1.850007794,128.4679016,3.960568013
ADAMTSL5,ENSG00000185761.10,3.672871242,0.154000684,4.162655682,0.120150335
CTB-25B13.9,ENSG00000267092.2,0.832304575,0.039720038,0,0
PLK5,ENSG00000185988.11,1.092825054,0.0732893,0.156999527,0.008522959
MEX3D,ENSG00000181588.16,15.02232898,0.259014394,34.98228163,0.513359164
RN7SL477P,ENSG00000239367.2,0.493678214,0.030846176,1.057832481,0.0405303
MBD3,ENSG00000071655.17,26.56869281,0.309057802,17.93521259,0.258827995
UQCR11,ENSG00000127540.11,66.20141612,0.954911641,21.02556913,0.253973845
TCF3,ENSG00000071564.14,24.62176906,0.421675974,54.21355294,0.864886041
RNU6-1223P,ENSG00000252933.1,0.52993573,0.029473627,2.178818655,0.067507445
Metazoa_SRP,ENSG00000275642.1,0.004999346,0.001236136,0.879588636,0.03444896
AC005256.1,ENSG00000267073.1,0.015920044,0.002067706,0.101262121,0.060169976
ONECUT3,ENSG00000205922.4,0.020208279,0.001137489,0.02271108,0.009002061
ATP8B3,ENSG00000130270.16,1.127978431,0.029313891,1.734854924,0.077597089
REXO1,ENSG00000079313.13,26.95662309,0.307979987,14.89607102,0.185809559
MIR1909,ENSG00000284216.1,0.062321569,0.010950195,0,0
CTB-31O20.4,ENSG00000267244.5,7.309607843,0.142665847,0,0
CTB-31O20.6,ENSG00000267125.2,0.003729847,0.003729847,0,0
KLF16,ENSG00000129911.8,9.487156863,0.172639101,21.51583939,0.307054223
CTB-31O20.8,ENSG00000267141.1,0.106159913,0.005356871,0,0
CTB-31O20.2,ENSG00000261526.2,8.523030501,0.258195698,0,0
ABHD17A,ENSG00000129968.15,62.58923747,0.657622001,16.56138693,0.235476716
SCAMP4,ENSG00000227500.9,46.97732026,0.903126247,53.60093532,0.673954814
ADAT3,ENSG00000213638.5,4.582277996,0.115023166,2.121733049,0.052230351
CSNK1G2,ENSG00000133275.15,58.35751634,0.746479194,54.17824422,0.751454254
CSNK1G2-AS1,ENSG00000180846.8,0.188961438,0.010401294,0.177166004,0.017182211
BTBD2,ENSG00000133243.8,65.61368192,0.865822107,45.34426922,0.587266224
AC005306.3,ENSG00000267283.1,12.3214183,0.304603675,0,0
LLNLR-304A6.1,ENSG00000279653.1,0.146580392,0.007195022,0,0
LLNLR-304A6.2,ENSG00000275468.1,0.28423573,0.012737665,0,0
AC007136.1,ENSG00000267180.1,0.0076122,0.002222208,0.023751705,0.003461732
MKNK2,ENSG00000099875.14,130.4501743,2.403483683,133.0758259,2.200032069
MOB3A,ENSG00000172081.13,32.22884532,0.362261089,49.44574205,0.476595748
IZUMO4,ENSG00000099840.13,9.459394336,0.277559229,2.452056629,0.067698278
AP3D1,ENSG00000065000.15,63.06459695,0.665251297,71.9568464,0.796356424
DOT1L,ENSG00000104885.17,14.53142484,0.245532212,8.696815909,0.128298215
AC004490.1,ENSG00000267122.1,0.285127451,0.013980528,0.043600379,0.004259419
PLEKHJ1,ENSG00000104886.11,43.80514161,0.615525195,28.21251733,0.45865558
MIR1227,ENSG00000221411.1,0.146681699,0.013510034,0.00409072,0.001570331
